"SiO2","Al2O3","Fe2O3","MgO","Na2O","CaO","K2O"
47.51,16.46,14.46,5.45,2.96,9.26,0.7
46.88,14.28,14.77,8.07,2.49,9.69,0.62
46.15,14.6,14.58,7.87,2.65,9.94,0.82
46.99,16.42,11.1,10.44,2.18,11.37,0.19
46.64,14.69,14.13,8.93,2.36,10.17,0.44
46.69,14.97,13.79,8.65,2.36,10.42,0.44
47.37,15,13.38,8.7,2.33,10.01,0.65
46.42,15.18,14.35,8.16,2.51,9.87,0.65
47.58,15.27,13.9,7.32,2.73,9.42,0.85
45.88,15.1,14.25,8.66,2.53,9.93,0.62
46.92,14.26,15.74,6.41,2.52,9.43,0.66
46.61,14.78,14.02,8.76,2.38,10.03,0.54
47.29,14.39,14.89,7.62,2.54,9.3,0.78
47.66,14.8,13.16,7.91,2.59,10.27,0.6
47.22,14.99,14.79,7.23,2.17,9.35,0.8
47.3,14.29,14.89,7.13,2.53,9.53,0.78
48.88,15.6,12.84,6.67,2.91,9.11,1.02
48.25,17.76,12.94,5.37,2.92,9.46,0.9
47.36,14.28,14.99,6.98,2.61,9.46,0.84
46.79,14.78,15.11,7.02,2.4,9.93,0.64
46.36,14.17,15.64,7.3,2.54,9.54,0.74
47.39,15.99,12.95,8.19,2.64,9.73,0.65
46.74,14.49,14.14,8.91,2.37,9.88,0.63
46.7,14.58,14.45,8.36,2.4,10.03,0.55
47.42,14.79,14.02,7.78,2.42,10,0.63
47.21,14.98,13.69,8.94,2.3,10.04,0.52
46.35,14.3,14.69,9.36,2.32,9.72,0.56
46.24,16.03,15.85,6.13,2.76,9.25,0.46
45.3,15,13.27,10.73,2.21,10.8,0.41
48.17,14.94,11.43,10.07,2.27,10.79,0.38
49.81,15.09,12.71,6.89,3.44,7.27,1.7
49.15,15.3,12.07,7.02,3.38,8.43,1.71
50.13,15.03,10.55,7.45,3.11,8.62,2.07
47.61,15.71,11.64,7.54,3.6,9.61,1.3
49.54,15.03,11.43,8.12,3.17,7.91,1.82
51.06,16.43,11,5.35,3.9,7.31,2.02
48.38,16.42,10.77,6.64,4.15,8.11,1.99
49.16,15.2,12.07,7.47,3.21,8.33,1.66
47.63,16.01,10.87,6.73,3.91,9,1.91
47.86,16.32,10.77,7.05,3.99,8.55,1.8
49.78,16.23,10.34,6.4,4.18,7.71,2.02
46.54,15.18,13.92,7.86,2.61,10.15,0.57
45.53,14.78,14.67,8.24,2.59,10.14,0.62
46.27,15.39,13.27,9.04,2.51,10.2,0.63
48.71,15.09,13.59,5.98,2.79,9.16,1.34
46.2,15.01,13.71,8.93,2.37,10.26,0.58
46.27,15.09,13.7,8.29,2.41,10.82,0.5
45.91,15.01,13.39,9.73,2.29,10.73,0.41
46.17,16.51,11.21,10.15,2.14,12.05,0.27
49.27,15.43,11.54,7.74,2.52,10.7,0.51
48.13,15.22,11.42,9.89,2.38,10.72,0.4
47.21,15.31,11.74,10.52,2.19,10.75,0.46
47.04,15.48,13.15,7.57,2.68,10.68,0.55
47.59,14.58,13.91,7.42,2.53,10.34,0.55
46.4,14.38,15.33,6.74,2.72,9.66,0.72
45.41,14.38,15.33,7.89,2.72,9.95,0.57
48.05,15.09,13.92,6.15,2.79,9.28,1.28
45.62,14.88,14.56,7.99,2.6,10.04,0.83
45.08,14.27,16.19,7.8,2.51,9.39,0.82
46.42,14.91,12.07,11.02,2.11,11.05,0.38
45.79,15,13.49,9.7,2.28,10.75,0.39
45.37,14.79,13.81,9.73,2.39,10.9,0.34
46.81,16.03,11.22,10.07,2.19,12.03,0.18
47.68,15.89,12.07,8.11,2.43,10.88,0.58
48.51,14.03,12.08,9.03,2.5,10.92,0.43
47.25,14.73,12.52,9.96,2.3,10.53,0.43
48.31,14.62,11.97,9.61,2.37,10.27,0.57
47.36,15.2,13.16,7.53,2.57,10.62,0.58
75.84,13.9,1.17,0.22,3.43,0.83,4.33
46.87,14.7,13.38,8.35,2.6,10.65,0.54
47.46,14.6,13.38,8.62,2.58,10.09,0.48
45.65,15.48,13.69,9.09,2.36,10.32,0.6
46.31,14.48,15.22,7.28,2.75,9.37,0.69
45.78,14.47,15.43,7.4,2.8,9.43,0.72
45.39,14.47,15.43,7.41,2.66,9.96,0.69
47.07,15.3,13.05,8.9,2.52,10.1,0.52
58.03,17.34,6.65,4.31,3.86,6.99,1.56
46.85,15.29,13.37,8.74,2.57,9.9,0.48
46.66,15.29,13.37,8.84,2.59,9.91,0.51
46.16,14.89,13.59,9.69,2.56,9.91,0.44
46.1,15.6,13.6,8.53,2.66,10.28,0.42
46.79,15.2,13.16,9.22,2.35,10.48,0.33
58.6,17.33,6.57,3.82,4,6.66,1.7
48.36,16.15,9.14,11.22,1.85,11.11,0.43
47.15,15.92,11.32,10.46,2.25,10.78,0.39
47.58,16.13,11.1,9.71,2.26,11.5,0.25
47.16,15.65,11.42,10.22,2.23,11.51,0.32
46.12,14.11,15.79,7.13,2.66,9.41,0.73
46.11,14.39,15.55,7.43,2.47,9.43,0.78
46.31,14.29,15.22,7.55,2.43,9.55,0.81
46.95,14.57,15.09,7.34,2.58,9.33,0.73
46.48,14.48,15.54,7.4,2.6,9.32,0.71
46.89,14.68,14.78,7.53,2.64,9.24,0.78
47.22,14.79,14.35,7.34,2.58,9.45,0.8
47,14.88,14.56,7.51,2.54,9.3,0.77
47.57,15.73,11.1,9.72,2.29,11.18,0.48
47.64,15.91,11.64,9.25,2.13,11.75,0.13
47.77,15.83,11.1,9.89,2.22,11.49,0.18
47.31,16.1,11.53,9.78,2.18,11.43,0.16
46.67,16.02,11.54,10.35,2.14,11.57,0.2
46.15,13.58,16.51,6.12,2.41,9.74,0.85
46.17,14.28,15.86,6.62,2.43,9.65,0.82
46.58,14.48,15.32,7.13,2.42,9.52,0.82
46.61,14.39,15,7.31,2.51,9.51,0.98
47.06,14.18,15.1,7.03,2.59,9.46,0.83
46.82,14.49,15.12,7.2,2.48,9.55,0.77
58.64,17.45,6.53,3.81,3.88,6.68,1.72
46.98,14.48,15,7.2,2.56,9.53,0.71
46.85,14.47,14.99,7.41,2.53,9.58,0.68
46.77,14.77,14.88,7.36,2.5,9.65,0.69
48.31,16.2,11.2,9.01,2.35,10.58,0.38
46.27,14.75,14.77,7.57,2.59,9.67,0.74
47.71,16.24,10.67,9.48,2.3,11.84,0.24
47.46,16.26,10.99,9.82,2.17,11.65,0.2
47.04,15.93,11.75,9.85,2.17,11.49,0.26
47.58,16.28,10.99,9.37,2.24,11.71,0.27
47.38,16.11,11.43,9.48,2.2,11.6,0.22
45.45,14.07,16.51,7.13,2.47,9.58,0.71
45.87,14.25,15.86,7.32,2.4,9.56,0.75
44.99,12.77,17.47,8.89,2.24,9.03,0.63
46.44,14.64,15.42,7.25,2.5,9.45,0.69
46.61,14.62,15,7.32,2.6,9.54,0.65
57.94,17.44,6.64,4.3,3.8,7.02,1.58
46.59,14.64,15.22,7.22,2.52,9.51,0.78
46.81,14.69,14.89,7.15,2.55,9.61,0.73
47.01,14.69,14.68,7.39,2.52,9.63,0.62
46.77,14.58,15.1,7.3,2.51,9.53,0.7
47.38,15.6,11.65,10.19,2.19,10.94,0.41
47.34,15.53,11.09,10.89,2.1,11.04,0.34
47.37,15.39,11.32,10.67,2.15,11.03,0.4
46.64,14.89,14.13,8.12,2.57,9.79,0.55
77.13,12.66,0.86,0.04,3.55,0.43,5.16
46.62,14.78,14.46,8.01,2.63,9.56,0.59
47.66,16.02,10.99,10.03,2.17,11.52,0.18
47.69,16.62,10.34,10.02,2.17,11.56,0.22
47.27,15.92,11.54,10.02,2.18,11.22,0.15
47.11,15.61,12.18,9.63,2.2,11.05,0.33
46.61,14.06,15.52,7.05,2.48,9.64,0.86
47,14.68,14.56,7.47,2.53,9.57,0.67
46.87,14.67,14.55,7.4,2.52,9.67,0.71
46.86,14.57,14.99,7.49,2.5,9.54,0.57
46.9,14.58,14.89,7.3,2.49,9.86,0.56
47.19,14.58,14.67,7.31,2.39,9.86,0.6
46.82,14.59,14.79,7.39,2.39,9.98,0.6
52.04,14.12,12.84,5.31,2.79,7.98,1.6
52.5,14.11,12.61,5.12,2.8,8.04,1.59
77.25,12.87,0.8,0.04,3.89,0.42,4.6
47.27,15,13.16,9.07,1.99,11.17,0.37
77.4,12.85,0.78,0.02,4.1,0.46,4.31
77.38,12.72,0.75,0.04,3.34,0.45,5.22
58.63,17.24,6.55,3.91,3.99,6.68,1.68
77.53,12.98,0.79,0.04,4.48,0.46,3.6
78.04,11.72,0.78,0.03,3.47,0.47,5.39
77.32,12.89,0.79,0.04,3.84,0.49,4.53
77.23,12.9,0.79,0.06,3.92,0.48,4.51
77.35,12.68,0.76,0.04,3.6,0.45,4.99
58.47,17.28,6.56,3.95,4.03,6.69,1.68
48.75,15.43,13.49,6.1,2.88,8.92,1.28
45.93,15.27,12.61,10.24,2.39,10.91,0.53
46.52,15.57,13.65,8.27,2.39,10.18,0.48
49.38,15.23,13.37,5.76,2.79,8.72,1.43
48.08,15.99,11.7,8.89,2.19,10.73,0.38
47.9,15.49,12.08,9.38,2.27,10.25,0.46
47.11,15.94,12.22,8.45,2.48,11,0.37
46.25,14.63,15.35,7.04,2.47,9.59,0.69
47.18,15.47,12.68,9.25,2.45,9.96,0.52
47.28,15.32,12.94,9.13,2.22,9.82,0.58
47.46,16.02,11.2,10.28,2.12,10.78,0.36
46.35,15.13,13.79,8.34,2.58,10.18,0.44
45.9,15.1,13.8,9.52,2.52,10.03,0.37
46.3,14.68,15.23,7.11,2.62,9.53,0.62
46.17,14.58,15.3,7.13,2.65,9.42,0.67
46.22,14.83,15.48,6.93,2.47,9.46,0.68
46,14.39,15.76,6.66,2.61,9.61,0.66
47.06,14.63,14.39,7.83,2.4,9.73,0.64
47.14,15.04,13.95,7.98,2.33,9.87,0.61
47.79,15.48,11.72,10.16,2.18,10.45,0.41
46.94,15.74,13.64,7.6,2.4,10.2,0.55
48.71,15.09,13.59,5.98,2.79,9.16,1.34
46.37,14.77,14.88,7.64,2.62,9.65,0.62
44.84,14.16,16.17,7.91,2.55,9.82,0.64
47.79,15.45,11.67,10.51,2.15,10.2,0.37
47.78,15.4,11.88,10.01,2.18,10.4,0.38
46.32,15.47,13.8,8.11,2.52,10.71,0.2
46.34,13.97,15.31,7.05,2.45,9.88,0.68
47.08,15.3,11.92,10.83,2.14,10.53,0.33
47.48,16.3,11.21,9.35,2.38,11.61,0.18
47.72,14.99,14.68,6.6,2.68,9.16,0.74
46.99,14.8,14.22,8.14,2.45,9.47,0.7
46.47,14.99,14.99,7.48,2.47,9.29,0.78
48.44,15.04,13.93,6.33,2.83,8.93,1.14
48.49,14.96,13.95,6.2,2.82,8.93,1.2
45.45,13.76,14.52,11.98,2.32,9,0.37
49.51,14.9,13.68,5.97,2.7,8.69,1.3
48.24,15.79,11.66,8.83,2.41,10.69,0.36
46.31,14.6,15.59,7.13,2.5,9.4,0.61
48.64,15.95,11.63,8.37,2.34,10.47,0.51
48.33,16.04,11.48,8.7,2.34,10.73,0.38
45.75,13.58,16.62,6.44,2.54,9.61,0.64
46.98,14.57,15.11,7.32,2.27,9.65,0.58
47.14,14.6,14.81,7.12,2.54,9.63,0.64
46.9,14.89,14.63,7.23,2.58,9.72,0.6
47.03,14.67,14.89,7.2,2.51,9.6,0.62
47.07,15.76,11.67,10.21,2.21,11.1,0.23
46.48,14.29,15.54,7.13,2.55,9.51,0.63
47.44,16.37,11,9.8,2.15,11.66,0.16
47.16,16.18,11.4,9.96,2.23,11.15,0.23
47.63,16.34,10.88,9.3,2.44,11.86,0.16
47.51,16.43,10.83,9.54,2.48,11.58,0.17
46.06,15.16,15,7.16,2.7,9.54,0.74
47.79,15.93,11.44,9,2.36,11.75,0.17
47.47,15.14,13.7,7.7,2.48,9.64,0.75
46.65,15.45,14.55,6.69,2.61,9.6,0.81
45.99,14.87,13.86,9.88,2.45,9.82,0.37
48.05,15.11,14.08,6.36,2.73,9.07,1.21
46.33,15.25,14.1,8.34,2.6,9.66,0.64
58.54,17.22,6.65,3.98,3.94,6.67,1.67
58.79,17.33,6.4,3.75,4.1,6.61,1.73
58.72,17.37,6.55,3.79,3.91,6.58,1.74
46.16,14.67,15.42,7.55,2.57,9.54,0.61
44.99,14.08,15.86,8.32,2.51,9.93,0.49
45.05,14.07,16.07,7.8,2.65,9.62,0.63
58.12,17.39,6.6,4.23,3.79,6.96,1.6
46.59,14.87,14.67,7.35,2.64,9.44,0.76
46.31,14.98,15.11,7.34,2.73,9.37,0.77
46.72,14.88,14.57,7.4,2.67,9.44,0.81
46.37,14.77,15.32,7.28,2.51,9.5,0.81
46.27,14.77,15.43,7.36,2.48,9.55,0.68
46.29,14.97,15.21,7.51,2.52,9.37,0.69
46.15,14.66,15.53,7.28,2.48,9.57,0.8
46.78,14.77,14.56,7.47,2.6,9.8,0.65
45.89,14.87,15.54,7.51,2.69,9.39,0.7
47.03,14.99,14.35,7.43,2.53,9.66,0.66
46.83,14.79,14.68,7.46,2.55,9.64,0.66
46.88,14.87,14.67,7.42,2.53,9.55,0.7
46.44,14.56,15.63,7.32,2.5,9.5,0.64
46.94,14.69,14.57,7.41,2.52,9.67,0.58
46.86,14.57,14.99,7.49,2.5,9.55,0.57
46.88,14.87,14.56,7.3,2.44,9.65,0.81
47.46,13.83,14.71,7.54,2.56,9.66,0.68
46.9,14.68,14.78,7.17,2.52,9.53,0.75
46.77,14.77,14.88,7.36,2.5,9.65,0.69
46.8,14.48,15,7.42,2.53,9.59,0.68
46.35,14.76,15.53,7.34,2.47,9.42,0.69
47.06,14.18,15.1,7.03,2.59,9.46,0.83
46.82,14.49,15.12,7.2,2.48,9.55,0.77
46.61,14.39,15,7.31,2.51,9.51,0.98
46.46,14.57,14.88,7.42,2.49,9.55,0.68
58.71,17.45,6.47,3.78,3.87,6.7,1.7
45.71,14.16,16.17,6.66,2.52,9.61,0.83
45.89,13.89,15.87,7.04,2.59,9.59,0.8
46.17,14.28,15.86,6.62,2.43,9.65,0.82
46.3,14.18,15.54,6.53,2.47,9.76,0.76
45.7,13.45,16.35,6.06,2.39,9.65,1.81
45.85,14.07,16.18,6.87,2.31,9.61,0.81
47.22,14.79,14.35,7.34,2.58,9.45,0.8
47,14.88,14.56,7.51,2.54,9.3,0.77
46.39,14.67,15.43,7.16,2.81,9.35,0.68
46.89,14.68,14.78,7.53,2.64,9.24,0.78
46.17,14.37,15.65,7.32,2.75,9.47,0.67
46.31,14.29,15.22,7.55,2.43,9.55,0.81
46.48,14.57,15.43,7.19,2.57,9.41,0.7
46.95,14.57,15.09,7.34,2.58,9.33,0.73
46.11,14.39,15.55,7.43,2.47,9.43,0.78
45.99,14.38,15.54,7.32,2.34,9.6,0.83
47.01,14.69,14.68,7.39,2.52,9.63,0.62
45.98,14.67,15.1,8.27,2.7,9.37,0.59
45.92,14.58,15.22,8.36,2.7,9.43,0.56
39.16,12.2,12.64,6.15,2.1,8.01,0.52
46.21,14.68,14.45,9.14,2.6,9.33,0.55
46.57,15.2,14.25,8.35,2.64,9.46,0.58
46.67,14.67,14.88,7.28,2.66,9.55,0.73
46.81,14.68,14.89,7.15,2.55,9.61,0.73
46.7,15.17,14.01,8.63,2.67,9.71,0.6
46.66,14.86,14.55,8.18,2.59,9.25,0.75
19.17,6.05,64.97,3,1.11,3.93,0.28
46.57,14.67,15.21,7.22,2.52,9.51,0.78
47.35,15.09,13.81,7.67,2.52,10.18,0.57
47.56,15.39,13.27,7.92,2.16,10.15,0.57
46.59,14.58,15.21,7.25,2.58,9.55,0.73
46.24,14.36,15.96,7.18,2.6,9.34,0.69
46.27,15.39,13.48,9.33,2.36,10.37,0.41
46.14,15.28,13.8,9.44,2.31,10.13,0.43
45.83,13.77,16.5,7.52,2.37,9.34,0.79
46.43,14.66,15.41,7.25,2.5,9.44,0.69
46.57,15.19,13.59,9.02,2.45,10.31,0.4
45.56,14.27,16.51,7.01,2.45,9.49,0.7
47,13.27,16.94,5.59,2.39,9.44,1.05
47.06,15,13.27,9.09,2.46,10.2,0.41
45.45,14.07,16.51,7.13,2.47,9.58,0.71
46.24,14.99,13.69,9.47,2.42,10.18,0.42
59.22,16.6,7.04,3.48,4.36,5.86,1.87
47.19,15.8,12.62,8.92,2.48,10.75,0.33
45.86,14.27,15.86,7.32,2.4,9.56,0.75
58.55,17.51,6.52,3.84,3.83,6.77,1.69
47.07,16.32,11.54,9.75,2.28,11.35,0.22
48.09,16.1,11.96,8.22,2.44,10.53,0.54
48.21,15.9,11.97,8.24,2.47,10.54,0.53
47.48,15.33,11.76,11,2.14,10.14,0.4
47.73,15.52,11.75,10.14,2.27,10.65,0.39
47.51,15.41,11.96,10.14,2.24,10.41,0.4
46.65,15.78,13.37,8.63,2.43,10.1,0.47
47.04,15.29,13.48,8.44,2.45,10.16,0.5
46.46,15.29,13.7,9.5,2.43,9.79,0.45
46.54,15.09,14.03,8.66,2.46,9.97,0.52
45.8,15.17,14.23,9.54,2.46,9.84,0.41
46.03,15.08,14.24,9.02,2.47,9.96,0.47
46.47,15.19,13.81,8.82,2.48,9.76,0.68
45.47,14.56,16.08,7.14,2.65,9.46,0.69
45.44,14.75,16.29,7.14,2.66,9.35,0.7
46.24,14.85,14.98,7.6,2.73,9.47,0.66
46.67,13.98,15.87,6.95,2.88,9.59,0.76
46.13,14.59,15.01,8.2,2.64,9.33,0.63
46.34,15.38,13.81,9.19,2.61,9.53,0.58
46.5,15.3,13.49,9.42,2.52,9.64,0.56
46.67,15.2,13.49,9.32,2.52,9.6,0.58
46.57,15.29,13.81,9.25,2.54,9.55,0.52
46.41,15.17,14.12,8.61,2.51,9.92,0.49
46.46,14.67,14.55,8.31,2.48,9.82,0.53
46.17,14.67,14.55,8.46,2.86,9.27,0.8
46.17,15.19,14.14,8.76,2.84,9.27,0.67
46.69,15.2,13.16,9.27,2.56,9.79,0.68
46.69,15.3,13.05,9.35,2.61,9.82,0.61
46.59,15.1,13.27,9.33,2.66,9.71,0.61
46.78,15.3,13.49,8.97,2.62,9.75,0.56
46.61,14.78,14.23,8.15,2.71,9.46,0.84
46.39,13.89,14.89,8.02,2.7,9.49,0.95
46.24,13.28,16.07,6.75,2.73,10.03,0.67
46.77,14.9,13.6,8.47,2.61,10.3,0.5
47.3,15.5,12.51,8.98,2.53,10.74,0.37
46.38,14.66,14.93,7.17,2.7,9.8,0.5
46.21,14.72,15.01,7.27,2.72,9.69,0.55
46.27,14.41,15.07,7.02,2.74,9.82,0.58
46.29,14.61,14.9,7.15,2.71,9.88,0.62
46.41,14.76,14.77,7.19,2.66,10.06,0.58
58.43,17.41,6.59,3.95,3.85,6.75,1.68
58.62,17.42,6.54,3.82,3.86,6.7,1.71
58.57,17.53,6.52,3.88,3.83,6.67,1.69
58.59,17.44,6.54,3.9,3.82,6.67,1.71
58.6,17.4,6.57,3.88,3.88,6.66,1.7
58.83,17.34,6.47,3.77,3.93,6.61,1.73
59.47,16.59,6.91,3.33,4.51,5.72,1.92
59.25,16.76,7.01,3.32,4.34,5.82,1.93
58.9,16.63,7.06,3.6,4.35,6.16,1.81
58.83,16.77,7.08,3.77,4.13,6.17,1.78
58.62,16.66,7.12,3.8,4.32,6.18,1.77
57.28,16.95,7.44,4.49,3.86,6.88,1.59
58.07,16.99,7.27,3.94,4.12,6.34,1.72
52.32,15.42,10.81,5.72,2.91,9.17,0.98
52.24,14.43,12.08,5.66,2.77,9.27,0.71
53.5,15.12,10.47,5.68,2.92,8.74,0.95
56.01,13.55,10.56,5.49,2.64,8.66,0.59
58.28,15.43,10.11,2.42,4.75,5.77,0.84
58.6,15.33,10.08,2.37,4.67,5.71,0.83
59.06,15.06,10.03,2.39,4.76,5.6,0.76
59.43,16.93,6.51,3.58,3.95,6,2.21
60.82,16.89,6.03,3.15,3.97,5.83,2
62.83,16.81,5.27,2.62,4.22,4.8,2.39
59.12,15.01,10.06,2.33,4.74,5.57,0.82
56.37,18.06,7.68,4.31,4.02,6.84,1.25
64.45,15.93,7,1,4.49,4.61,1.41
57.82,18.49,7.49,3.16,3.86,6.89,0.97
58.09,18.62,6.46,3.27,3.77,7.21,1.51
64.94,15.73,6.88,1,4.49,4.59,1.25
56.05,18.58,7.35,4.43,3.34,7.41,1.54
65.04,15.51,6.58,1.34,4.47,4.78,1.09
55.33,17.43,7.87,4.47,3.41,8.38,1.72
62.85,16.87,5.44,2.04,4.46,4.66,2.42
64.74,15.88,6.88,0.99,4.55,4.57,1.26
62.28,16.74,5.66,2.38,4.47,4.95,2.24
60.08,17.86,5.26,4.03,2.36,7.55,1.82
61.08,17.65,5.48,2.78,4.29,5.93,1.65
65.01,15.67,6.86,1.02,4.61,4.53,1.17
55.14,18.71,8.09,4.38,2.84,8.7,0.7
60.62,16.3,6.67,3.56,3.77,5.73,1.93
65.76,15.44,6.44,0.96,4.66,4.33,1.33
65.66,16.12,4.32,1.78,4.31,3.64,3.21
61.26,16.98,5.9,2.72,4.42,5.1,2.47
55.54,18.39,7.65,4.84,3.19,8.3,0.91
55.17,17.71,8.79,5.27,2.8,8.04,0.8
55.39,18.37,8.3,4.4,3.55,7.42,1.14
60.95,16.69,6.33,2.81,4.22,5.59,2.12
60.84,17.18,6.18,3.12,3.42,6.43,1.6
56.02,16.76,7.75,5.43,3.62,7.74,1.28
55.92,16.9,7.79,5.5,3.5,7.67,1.33
55.88,16.83,7.66,5.48,3.67,7.81,1.28
55.9,16.76,7.75,5.5,3.64,7.77,1.27
55.96,16.82,7.68,5.44,3.71,7.7,1.3
59,16.79,7.02,3.51,4.32,6.02,1.83
58.83,16.56,6.78,4.13,4.04,6.81,1.55
59.4,16.41,6.57,4.12,3.89,6.57,1.85
59.13,16.47,6.66,4.26,3.83,6.63,1.81
57.77,16.35,7.07,4.95,3.57,7.43,1.61
60.44,16.85,6.07,3.41,4.1,5.9,2.03
58.13,17.21,6.46,4.62,3.82,6.98,1.55
58.21,17.2,6.51,4.55,3.77,6.96,1.57
48.28,15.38,11.34,7.26,4.25,8.85,1.24
58.12,17.24,6.36,4.8,3.74,7.09,1.48
58.16,17.28,6.35,4.8,3.67,7.06,1.5
49.87,16.03,10.7,6.11,4.14,8.53,1.31
58.12,17.26,6.4,4.83,3.73,7,1.5
57.94,17.15,6.42,4.92,3.78,7.09,1.5
50,15.49,9.71,6.94,4.14,9.3,1.25
57.94,17.18,6.41,4.81,3.84,7.1,1.5
58.01,17.26,6.4,4.82,3.82,6.96,1.52
57.99,17.16,6.41,4.88,3.79,7.07,1.5
58.01,17.16,6.41,4.84,3.77,7.08,1.51
49.9,15.5,10.29,6.9,4.28,8.28,1.38
57.9,17.23,6.37,4.88,3.82,7.09,1.51
58.11,17.29,6.3,4.77,3.8,7.06,1.48
58.13,17.28,6.36,4.85,3.65,7.07,1.48
51.21,16.22,9.13,6.31,4.2,8.48,1.27
58.15,17.34,6.41,4.75,3.69,7.02,1.48
59.59,17.32,6.5,4.31,3.55,5.92,1.55
59.21,17.12,6.52,3.65,4.03,6.36,1.84
50.95,13.57,11.88,7.25,4.02,8.49,0.97
58.44,17.73,6.86,3.6,3.98,6.57,1.54
61.94,16.65,5.65,3.33,3.54,6,1.87
62.33,16.57,5.78,2.4,4.38,4.82,2.49
61.66,17.08,5.98,2.34,4.35,5.14,2.21
51.56,15.05,10.07,6.8,4.05,8.65,1.02
62.27,17.14,5.8,2.05,4.31,4.85,2.36
61.42,16.17,5.94,3.36,4.06,5.58,2.3
60.5,17.73,5.99,3,3.97,5.9,1.82
62.76,16.75,5.68,1.78,4.39,4.82,2.57
59,17.55,6.42,4,3.46,6.25,2.05
53.48,17.31,8.12,5.16,3.71,8.78,1.41
62.56,16.7,5.54,2.52,4.29,4.72,2.48
62.69,16.51,5.56,2.44,4.34,4.72,2.57
61.87,16.61,5.97,2.78,4.08,5.1,2.37
61.28,17.11,6.09,2.6,3.85,5.35,2.48
61.06,17.03,6.13,2.68,4.01,5.43,2.39
61.75,16.88,5.75,2.7,4.19,5.15,2.44
61.95,16.72,5.74,2.66,4.14,5.13,2.49
59.66,17.4,6.66,3.21,4.06,6.15,1.54
57.3,17.82,7.06,3.97,3.67,6.92,1.94
60.9,16.82,6.09,2.87,4.17,5.55,2.35
61.32,17.01,6,2.57,3.61,5.44,2.76
61.08,17.07,6.24,2.47,4.22,5.25,2.38
62.01,16.78,5.56,2.6,3.98,5.37,2.46
58.09,17.33,6.87,3.88,3.55,7.04,1.95
59.96,17.19,6.53,2.77,4.17,5.95,2.15
62.58,16.49,5.45,2.51,4.17,4.85,2.79
61,16.81,6.2,2.99,4.04,5.34,2.27
61.42,17.07,5.8,2.52,4.4,5.2,2.38
60.6,17.12,6.01,2.81,4.33,5.63,2.26
60.85,16.96,6.03,2.8,3.95,5.88,2.27
60.44,17.02,5.98,3.48,4.03,6,1.88
60.17,17.62,5.71,3.56,3.84,6.54,1.52
57.74,17.41,6.72,4.5,3.72,7.14,1.51
60.49,17.16,5.89,3.51,3.93,6,1.87
60.05,17.75,5.8,3.65,3.7,6.37,1.6
58.37,17.45,6.63,4.05,3.82,6.73,1.66
59.33,17,6.66,3.6,4.04,6.13,1.88
59.53,17.06,6.39,3.47,4.25,6.1,1.89
59.48,17.02,6.39,3.54,4.22,6.17,1.86
59.52,17.11,6.46,3.48,4.07,6.05,1.95
59.36,17.03,6.52,3.62,4.06,6.19,1.87
59.95,17.56,5.9,3.79,3.74,6.39,1.57
60.06,17.76,5.72,3.61,3.71,6.56,1.51
58.17,17.38,6.57,4.24,3.78,6.96,1.6
58.2,17.37,6.54,4.24,3.81,6.94,1.6
57.75,17.3,6.66,4.5,3.73,7.22,1.53
59.27,17.16,6.46,3.61,4.04,6.26,1.85
59.43,17.2,6.42,3.51,4.08,6.11,1.89
57.51,17.97,6.54,4.18,3.95,7.33,1.32
57.94,17.81,6.53,4.08,3.94,7.06,1.43
58.38,18.03,6.29,3.69,4.09,6.86,1.51
58.27,18.12,6.31,3.79,4.03,6.79,1.49
56.88,16.38,6.69,5.47,3.67,8.03,1.57
64.34,17.12,4.3,1.47,4.88,3.93,2.85
62.04,17.11,5.36,2.34,4.59,5.04,2.3
63.7,17.01,4.76,1.7,4.83,4.07,2.77
62.41,16.68,4.98,2.7,4.45,5.16,2.5
62.64,16.8,5.39,2.27,4.51,4.81,2.39
63.6,17.2,4.75,1.7,4.74,4.16,2.74
62.46,17.01,5.26,2.28,4.43,4.95,2.4
59.89,16.99,5.87,3.45,4.07,6.38,2.1
62.24,16.85,5.59,2.33,4.46,4.88,2.37
60.86,16.71,5.58,3.2,4.21,5.88,2.3
60.82,16.85,6.07,2.82,3.94,5.45,2.74
59.48,17.62,6.2,2.9,3.82,6.52,2.14
58.44,17.72,6.47,3.61,3.86,6.9,1.76
62.11,16.89,5.22,2.59,4.39,5.15,2.47
59.25,16.71,6.09,4.01,3.92,6.74,2
60.19,16.79,5.7,3.59,4.01,6.27,2.19
59.81,16.58,6.33,3.35,4.1,6.16,2.34
61.91,16.95,5.66,2.66,4.39,5.25,2.12
60.57,17.23,6.1,2.93,4.49,5.58,1.94
62.37,17.05,5.47,2.55,4.28,4.99,2.23
60.02,17.72,6.12,3.03,4.29,5.81,1.87
61.55,17.23,5.69,2.7,4.34,5.29,2.11
60.84,17.38,5.92,2.84,4.36,5.53,1.99
61.28,17.34,5.76,2.76,4.34,5.38,2.05
60.65,17.36,5.98,2.98,4.34,5.61,1.94
60.68,17.57,5.96,2.86,4.26,5.62,1.93
60.54,17.49,6.08,2.93,4.29,5.59,1.95
60.73,17.43,5.99,2.92,4.33,5.5,1.95
57.04,18.57,7.01,3.65,4.3,6.82,1.38
56.94,18.68,6.99,3.61,4.35,6.85,1.38
55.47,18.73,7.32,4.17,3.77,8.27,1.06
